Latitude/Longitude
28.5,-87.5
28.5,-86.5
28.5,-85.5
28.5,-84.5
28.5,-83.5
28.5,-82.5
28.5,-81.5
28.5,-80.5
28.5,-79.5
28.5,-78.5
28.5,-77.5
28.5,-76.5
28.5,-75.5
28.5,-74.5
28.5,-73.5
28.5,-72.5
28.5,-71.5
28.5,-70.5
28.5,-69.5
28.5,-68.5
28.5,-67.5
28.5,-66.5
28.5,-65.5
29.5,-124.5
29.5,-123.5
29.5,-122.5
29.5,-121.5
29.5,-120.5
29.5,-119.5
29.5,-118.5
29.5,-117.5
29.5,-116.5
29.5,-115.5
29.5,-114.5
29.5,-113.5
29.5,-112.5
29.5,-111.5
29.5,-110.5
29.5,-109.5
29.5,-108.5
29.5,-107.5
29.5,-106.5
29.5,-105.5
29.5,-104.5
29.5,-103.5
29.5,-102.5
29.5,-101.5
29.5,-100.5
29.5,-99.5
29.5,-98.5
29.5,-97.5
29.5,-96.5
29.5,-95.5
29.5,-94.5
29.5,-93.5
29.5,-92.5
29.5,-91.5
29.5,-90.5
29.5,-89.5
29.5,-88.5
29.5,-87.5
29.5,-86.5
29.5,-85.5
29.5,-84.5
29.5,-83.5
29.5,-82.5
29.5,-81.5
29.5,-80.5
29.5,-79.5
29.5,-78.5
29.5,-77.5
29.5,-76.5
29.5,-75.5
29.5,-74.5
29.5,-73.5
29.5,-72.5
29.5,-71.5
29.5,-70.5
29.5,-69.5
29.5,-68.5
29.5,-67.5
29.5,-66.5
29.5,-65.5
30.5,-124.5
30.5,-123.5
30.5,-122.5
30.5,-121.5
30.5,-120.5
30.5,-119.5
30.5,-118.5
30.5,-117.5
30.5,-116.5
30.5,-115.5
30.5,-114.5
30.5,-113.5
30.5,-112.5
30.5,-111.5
30.5,-110.5
30.5,-109.5
30.5,-108.5
30.5,-107.5
30.5,-106.5
30.5,-105.5
30.5,-104.5
30.5,-103.5
30.5,-102.5
30.5,-101.5
30.5,-100.5
30.5,-99.5
30.5,-98.5
30.5,-97.5
30.5,-96.5
30.5,-95.5
30.5,-94.5
30.5,-93.5
30.5,-92.5
30.5,-91.5
30.5,-90.5
30.5,-89.5
30.5,-88.5
30.5,-87.5
30.5,-86.5
30.5,-85.5
30.5,-84.5
30.5,-83.5
30.5,-82.5
30.5,-81.5
30.5,-80.5
30.5,-79.5
30.5,-78.5
30.5,-77.5
30.5,-76.5
30.5,-75.5
30.5,-74.5
30.5,-73.5
30.5,-72.5
30.5,-71.5
30.5,-70.5
30.5,-69.5
30.5,-68.5
30.5,-67.5
30.5,-66.5
30.5,-65.5
31.5,-124.5
31.5,-123.5
31.5,-122.5
31.5,-121.5
31.5,-120.5
31.5,-119.5
31.5,-118.5
31.5,-117.5
31.5,-116.5
31.5,-115.5
31.5,-114.5
31.5,-113.5
31.5,-112.5
31.5,-111.5
31.5,-110.5
31.5,-109.5
31.5,-108.5
31.5,-107.5
31.5,-106.5
31.5,-105.5
31.5,-104.5
31.5,-103.5
31.5,-102.5
31.5,-101.5
31.5,-100.5
31.5,-99.5
31.5,-98.5
31.5,-97.5
31.5,-96.5
31.5,-95.5
31.5,-94.5
31.5,-93.5
31.5,-92.5
31.5,-91.5
31.5,-90.5
31.5,-89.5
31.5,-88.5
31.5,-87.5
31.5,-86.5
31.5,-85.5
31.5,-84.5
31.5,-83.5
31.5,-82.5
31.5,-81.5
31.5,-80.5
31.5,-79.5
31.5,-78.5
31.5,-77.5
31.5,-76.5
31.5,-75.5
31.5,-74.5
31.5,-73.5
31.5,-72.5
31.5,-71.5
31.5,-70.5
31.5,-69.5
31.5,-68.5
31.5,-67.5
31.5,-66.5
31.5,-65.5
32.5,-124.5
32.5,-123.5
32.5,-122.5
32.5,-121.5
32.5,-120.5
32.5,-119.5
32.5,-118.5
32.5,-117.5
32.5,-116.5
32.5,-115.5
32.5,-114.5
32.5,-113.5
32.5,-112.5
32.5,-111.5
32.5,-110.5
32.5,-109.5
32.5,-108.5
32.5,-107.5
32.5,-106.5
32.5,-105.5
32.5,-104.5
32.5,-103.5
32.5,-102.5
32.5,-101.5
32.5,-100.5
32.5,-99.5
32.5,-98.5
32.5,-97.5
32.5,-96.5
32.5,-95.5
32.5,-94.5
32.5,-93.5
32.5,-92.5
32.5,-91.5
32.5,-90.5
32.5,-89.5
32.5,-88.5
32.5,-87.5
32.5,-86.5
32.5,-85.5
32.5,-84.5
32.5,-83.5
32.5,-82.5
32.5,-81.5
32.5,-80.5
32.5,-79.5
32.5,-78.5
32.5,-77.5
32.5,-76.5
32.5,-75.5
32.5,-74.5
32.5,-73.5
32.5,-72.5
32.5,-71.5
32.5,-70.5
32.5,-69.5
32.5,-68.5
32.5,-67.5
32.5,-66.5
32.5,-65.5
33.5,-124.5
33.5,-123.5
33.5,-122.5
33.5,-121.5
33.5,-120.5
33.5,-119.5
33.5,-118.5
33.5,-117.5
33.5,-116.5
33.5,-115.5
33.5,-114.5
33.5,-113.5
33.5,-112.5
33.5,-111.5
33.5,-110.5
33.5,-109.5
33.5,-108.5
33.5,-107.5
33.5,-106.5
33.5,-105.5
33.5,-104.5
33.5,-103.5
33.5,-102.5
33.5,-101.5
33.5,-100.5
33.5,-99.5
33.5,-98.5
33.5,-97.5
33.5,-96.5
33.5,-95.5
33.5,-94.5
33.5,-93.5
33.5,-92.5
33.5,-91.5
33.5,-90.5
33.5,-89.5
33.5,-88.5
33.5,-87.5
33.5,-86.5
33.5,-85.5
33.5,-84.5
33.5,-83.5
33.5,-82.5
33.5,-81.5
33.5,-80.5
33.5,-79.5
33.5,-78.5
33.5,-77.5
33.5,-76.5
33.5,-75.5
33.5,-74.5
33.5,-73.5
33.5,-72.5
33.5,-71.5
33.5,-70.5
33.5,-69.5
33.5,-68.5
33.5,-67.5
33.5,-66.5
33.5,-65.5
34.5,-124.5
34.5,-123.5
34.5,-122.5
34.5,-121.5
34.5,-120.5
34.5,-119.5
34.5,-118.5
34.5,-117.5
34.5,-116.5
34.5,-115.5
34.5,-114.5
34.5,-113.5
34.5,-112.5
34.5,-111.5
34.5,-110.5
34.5,-109.5
34.5,-108.5
34.5,-107.5
34.5,-106.5
34.5,-105.5
34.5,-104.5
34.5,-103.5
34.5,-102.5
34.5,-101.5
34.5,-100.5
34.5,-99.5
34.5,-98.5
34.5,-97.5
34.5,-96.5
34.5,-95.5
34.5,-94.5
34.5,-93.5
34.5,-92.5
34.5,-91.5
34.5,-90.5
34.5,-89.5
34.5,-88.5
34.5,-87.5
34.5,-86.5
34.5,-85.5
34.5,-84.5
34.5,-83.5
34.5,-82.5
34.5,-81.5
34.5,-80.5
34.5,-79.5
34.5,-78.5
34.5,-77.5
34.5,-76.5
34.5,-75.5
34.5,-74.5
34.5,-73.5
34.5,-72.5
34.5,-71.5
34.5,-70.5
34.5,-69.5
34.5,-68.5
34.5,-67.5
34.5,-66.5
34.5,-65.5
35.5,-124.5
35.5,-123.5
35.5,-122.5
35.5,-121.5
35.5,-120.5
35.5,-119.5
35.5,-118.5
35.5,-117.5
35.5,-116.5
35.5,-115.5
35.5,-114.5
35.5,-113.5
35.5,-112.5
35.5,-111.5
35.5,-110.5
35.5,-109.5
35.5,-108.5
35.5,-107.5
35.5,-106.5
35.5,-105.5
35.5,-104.5
35.5,-103.5
35.5,-102.5
35.5,-101.5
35.5,-100.5
35.5,-99.5
35.5,-98.5
35.5,-97.5
35.5,-96.5
35.5,-95.5
35.5,-94.5
35.5,-93.5
35.5,-92.5
35.5,-91.5
35.5,-90.5
35.5,-89.5
35.5,-88.5
35.5,-87.5
35.5,-86.5
35.5,-85.5
35.5,-84.5
35.5,-83.5
35.5,-82.5
35.5,-81.5
35.5,-80.5
35.5,-79.5
35.5,-78.5
35.5,-77.5
35.5,-76.5
35.5,-75.5
35.5,-74.5
35.5,-73.5
35.5,-72.5
35.5,-71.5
35.5,-70.5
35.5,-69.5
35.5,-68.5
35.5,-67.5
35.5,-66.5
35.5,-65.5
36.5,-124.5
36.5,-123.5
36.5,-122.5
36.5,-121.5
36.5,-120.5
36.5,-119.5
36.5,-118.5
36.5,-117.5
36.5,-116.5
36.5,-115.5
36.5,-114.5
36.5,-113.5
36.5,-112.5
36.5,-111.5
36.5,-110.5
36.5,-109.5
36.5,-108.5
36.5,-107.5
36.5,-106.5
36.5,-105.5
36.5,-104.5
36.5,-103.5
36.5,-102.5
36.5,-101.5
36.5,-100.5
36.5,-99.5
36.5,-98.5
36.5,-97.5
36.5,-96.5
36.5,-95.5
36.5,-94.5
36.5,-93.5
36.5,-92.5
36.5,-91.5
36.5,-90.5
36.5,-89.5
36.5,-88.5
36.5,-87.5
36.5,-86.5
36.5,-85.5
36.5,-84.5
36.5,-83.5
36.5,-82.5
36.5,-81.5
36.5,-80.5
36.5,-79.5
36.5,-78.5
36.5,-77.5
36.5,-76.5
36.5,-75.5
36.5,-74.5
36.5,-73.5
36.5,-72.5
36.5,-71.5
36.5,-70.5
36.5,-69.5
36.5,-68.5
36.5,-67.5
36.5,-66.5
36.5,-65.5
37.5,-124.5
37.5,-123.5
37.5,-122.5
37.5,-121.5
37.5,-120.5
37.5,-119.5
37.5,-118.5
37.5,-117.5
37.5,-116.5
37.5,-115.5
37.5,-114.5
37.5,-113.5
37.5,-112.5
37.5,-111.5
37.5,-110.5
37.5,-109.5
37.5,-108.5
37.5,-107.5
37.5,-106.5
37.5,-105.5
37.5,-104.5
37.5,-103.5
37.5,-102.5
37.5,-101.5
37.5,-100.5
37.5,-99.5
37.5,-98.5
37.5,-97.5
37.5,-96.5
37.5,-95.5
37.5,-94.5
37.5,-93.5
37.5,-92.5
37.5,-91.5
37.5,-90.5
37.5,-89.5
37.5,-88.5
37.5,-87.5
37.5,-86.5
37.5,-85.5
37.5,-84.5
37.5,-83.5
37.5,-82.5
37.5,-81.5
37.5,-80.5
37.5,-79.5
37.5,-78.5
37.5,-77.5
37.5,-76.5
37.5,-75.5
37.5,-74.5
37.5,-73.5
37.5,-72.5
37.5,-71.5
37.5,-70.5
37.5,-69.5
37.5,-68.5
37.5,-67.5
37.5,-66.5
37.5,-65.5
38.5,-124.5
38.5,-123.5
38.5,-122.5
38.5,-121.5
38.5,-120.5
38.5,-119.5
38.5,-118.5
38.5,-117.5
38.5,-116.5
38.5,-115.5
38.5,-114.5
38.5,-113.5
38.5,-112.5
38.5,-111.5
38.5,-110.5
38.5,-109.5
38.5,-108.5
38.5,-107.5
38.5,-106.5
38.5,-105.5
38.5,-104.5
38.5,-103.5
38.5,-102.5
38.5,-101.5
38.5,-100.5
38.5,-99.5
38.5,-98.5
38.5,-97.5
38.5,-96.5
38.5,-95.5
38.5,-94.5
38.5,-93.5
38.5,-92.5
38.5,-91.5
38.5,-90.5
38.5,-89.5
38.5,-88.5
38.5,-87.5
38.5,-86.5
38.5,-85.5
38.5,-84.5
38.5,-83.5
38.5,-82.5
38.5,-81.5
38.5,-80.5
38.5,-79.5
38.5,-78.5
38.5,-77.5
38.5,-76.5
38.5,-75.5
38.5,-74.5
38.5,-73.5
38.5,-72.5
38.5,-71.5
38.5,-70.5
38.5,-69.5
38.5,-68.5
38.5,-67.5
38.5,-66.5
38.5,-65.5
39.5,-124.5
39.5,-123.5
39.5,-122.5
39.5,-121.5
39.5,-120.5
39.5,-119.5
39.5,-118.5
39.5,-117.5
39.5,-116.5
39.5,-115.5
39.5,-114.5
39.5,-113.5
39.5,-112.5
39.5,-111.5
39.5,-110.5
39.5,-109.5
39.5,-108.5
39.5,-107.5
39.5,-106.5
39.5,-105.5
39.5,-104.5
39.5,-103.5
39.5,-102.5
39.5,-101.5
39.5,-100.5
39.5,-99.5
39.5,-98.5
39.5,-97.5
39.5,-96.5
39.5,-95.5
39.5,-94.5
39.5,-93.5
39.5,-92.5
39.5,-91.5
39.5,-90.5
39.5,-89.5
39.5,-88.5
39.5,-87.5
39.5,-86.5
39.5,-85.5
39.5,-84.5
39.5,-83.5
39.5,-82.5
39.5,-81.5
39.5,-80.5
39.5,-79.5
39.5,-78.5
39.5,-77.5
39.5,-76.5
39.5,-75.5
39.5,-74.5
39.5,-73.5
39.5,-72.5
39.5,-71.5
39.5,-70.5
39.5,-69.5
39.5,-68.5
39.5,-67.5
39.5,-66.5
39.5,-65.5
40.5,-124.5
40.5,-123.5
40.5,-122.5
40.5,-121.5
40.5,-120.5
40.5,-119.5
40.5,-118.5
40.5,-117.5
40.5,-116.5
40.5,-115.5
40.5,-114.5
40.5,-113.5
40.5,-112.5
40.5,-111.5
40.5,-110.5
40.5,-109.5
40.5,-108.5
40.5,-107.5
40.5,-106.5
40.5,-105.5
40.5,-104.5
40.5,-103.5
40.5,-102.5
40.5,-101.5
40.5,-100.5
40.5,-99.5
40.5,-98.5
40.5,-97.5
40.5,-96.5
40.5,-95.5
40.5,-94.5
40.5,-93.5
40.5,-92.5
40.5,-91.5
40.5,-90.5
40.5,-89.5
40.5,-88.5
40.5,-87.5
40.5,-86.5
40.5,-85.5
40.5,-84.5
40.5,-83.5
40.5,-82.5
40.5,-81.5
40.5,-80.5
40.5,-79.5
40.5,-78.5
40.5,-77.5
40.5,-76.5
40.5,-75.5
40.5,-74.5
40.5,-73.5
40.5,-72.5
40.5,-71.5
40.5,-70.5
40.5,-69.5
40.5,-68.5
40.5,-67.5
40.5,-66.5
40.5,-65.5
41.5,-124.5
41.5,-123.5
41.5,-122.5
41.5,-121.5
41.5,-120.5
41.5,-119.5
41.5,-118.5
41.5,-117.5
41.5,-116.5
41.5,-115.5
41.5,-114.5
41.5,-113.5
41.5,-112.5
41.5,-111.5
41.5,-110.5
41.5,-109.5
41.5,-108.5
41.5,-107.5
41.5,-106.5
41.5,-105.5
41.5,-104.5
41.5,-103.5
41.5,-102.5
41.5,-101.5
41.5,-100.5
41.5,-99.5
41.5,-98.5
41.5,-97.5
41.5,-96.5
41.5,-95.5
41.5,-94.5
41.5,-93.5
41.5,-92.5
41.5,-91.5
41.5,-90.5
41.5,-89.5
41.5,-88.5
41.5,-87.5
41.5,-86.5
41.5,-85.5
41.5,-84.5
41.5,-83.5
41.5,-82.5
41.5,-81.5
41.5,-80.5
41.5,-79.5
41.5,-78.5
41.5,-77.5
41.5,-76.5
41.5,-75.5
41.5,-74.5
41.5,-73.5
41.5,-72.5
41.5,-71.5
41.5,-70.5
41.5,-69.5
41.5,-68.5
41.5,-67.5
41.5,-66.5
41.5,-65.5
42.5,-124.5
42.5,-123.5
42.5,-122.5
42.5,-121.5
42.5,-120.5
42.5,-119.5
42.5,-118.5
42.5,-117.5
42.5,-116.5
42.5,-115.5
42.5,-114.5
42.5,-113.5
42.5,-112.5
42.5,-111.5
42.5,-110.5
42.5,-109.5
42.5,-108.5
42.5,-107.5
42.5,-106.5
42.5,-105.5
42.5,-104.5
42.5,-103.5
42.5,-102.5
42.5,-101.5
42.5,-100.5
42.5,-99.5
42.5,-98.5
42.5,-97.5
42.5,-96.5
42.5,-95.5
42.5,-94.5
42.5,-93.5
42.5,-92.5
42.5,-91.5
42.5,-90.5
42.5,-89.5
42.5,-88.5
42.5,-87.5
42.5,-86.5
42.5,-85.5
42.5,-84.5
42.5,-83.5
42.5,-82.5
42.5,-81.5
42.5,-80.5
42.5,-79.5
42.5,-78.5
42.5,-77.5
42.5,-76.5
42.5,-75.5
42.5,-74.5
42.5,-73.5
42.5,-72.5
42.5,-71.5
42.5,-70.5
42.5,-69.5
42.5,-68.5
42.5,-67.5
42.5,-66.5
42.5,-65.5
43.5,-124.5
43.5,-123.5
43.5,-122.5
43.5,-121.5
43.5,-120.5
43.5,-119.5
43.5,-118.5
43.5,-117.5
43.5,-116.5
43.5,-115.5
43.5,-114.5
43.5,-113.5
43.5,-112.5
43.5,-111.5
43.5,-110.5
43.5,-109.5
43.5,-108.5
43.5,-107.5
43.5,-106.5
43.5,-105.5
43.5,-104.5
43.5,-103.5
43.5,-102.5
43.5,-101.5
43.5,-100.5
43.5,-99.5
43.5,-98.5
43.5,-97.5
43.5,-96.5
43.5,-95.5
43.5,-94.5
43.5,-93.5
43.5,-92.5
43.5,-91.5
43.5,-90.5
43.5,-89.5
43.5,-88.5
43.5,-87.5
43.5,-86.5
43.5,-85.5
43.5,-84.5
43.5,-83.5
43.5,-82.5
43.5,-81.5
43.5,-80.5
43.5,-79.5
43.5,-78.5
43.5,-77.5
43.5,-76.5
43.5,-75.5
43.5,-74.5
43.5,-73.5
43.5,-72.5
43.5,-71.5
43.5,-70.5
43.5,-69.5
43.5,-68.5
43.5,-67.5
43.5,-66.5
43.5,-65.5
44.5,-124.5
44.5,-123.5
44.5,-122.5
44.5,-121.5
44.5,-120.5
44.5,-119.5
44.5,-118.5
44.5,-117.5
44.5,-116.5
44.5,-115.5
44.5,-114.5
44.5,-113.5
44.5,-112.5
44.5,-111.5
44.5,-110.5
44.5,-109.5
44.5,-108.5
44.5,-107.5
44.5,-106.5
44.5,-105.5
44.5,-104.5
44.5,-103.5
44.5,-102.5
44.5,-101.5
44.5,-100.5
44.5,-99.5
44.5,-98.5
44.5,-97.5
44.5,-96.5
44.5,-95.5
44.5,-94.5
44.5,-93.5
44.5,-92.5
44.5,-91.5
44.5,-90.5
44.5,-89.5
44.5,-88.5
44.5,-87.5
44.5,-86.5
44.5,-85.5
44.5,-84.5
44.5,-83.5
44.5,-82.5
44.5,-81.5
44.5,-80.5
44.5,-79.5
44.5,-78.5
44.5,-77.5
44.5,-76.5
44.5,-75.5
44.5,-74.5
44.5,-73.5
44.5,-72.5
44.5,-71.5
44.5,-70.5
44.5,-69.5
44.5,-68.5
44.5,-67.5
44.5,-66.5
44.5,-65.5
45.5,-124.5
45.5,-123.5
45.5,-122.5
45.5,-121.5
45.5,-120.5
45.5,-119.5
45.5,-118.5
45.5,-117.5
45.5,-116.5
45.5,-115.5
45.5,-114.5
45.5,-113.5
45.5,-112.5
45.5,-111.5
45.5,-110.5
45.5,-109.5
45.5,-108.5
45.5,-107.5
45.5,-106.5
45.5,-105.5
45.5,-104.5
45.5,-103.5
45.5,-102.5
45.5,-101.5
45.5,-100.5
45.5,-99.5
45.5,-98.5
45.5,-97.5
45.5,-96.5
45.5,-95.5
45.5,-94.5
45.5,-93.5
45.5,-92.5
45.5,-91.5
45.5,-90.5
45.5,-89.5
45.5,-88.5
45.5,-87.5
45.5,-86.5
45.5,-85.5
45.5,-84.5
45.5,-83.5
45.5,-82.5
45.5,-81.5
45.5,-80.5
45.5,-79.5
45.5,-78.5
45.5,-77.5
45.5,-76.5
45.5,-75.5
45.5,-74.5
45.5,-73.5
45.5,-72.5
45.5,-71.5
45.5,-70.5
45.5,-69.5
45.5,-68.5
45.5,-67.5
45.5,-66.5
45.5,-65.5
46.5,-124.5
46.5,-123.5
46.5,-122.5
46.5,-121.5
46.5,-120.5
46.5,-119.5
46.5,-118.5
46.5,-117.5
46.5,-116.5
46.5,-115.5
46.5,-114.5
46.5,-113.5
46.5,-112.5
46.5,-111.5
46.5,-110.5
46.5,-109.5
46.5,-108.5
46.5,-107.5
46.5,-106.5
46.5,-105.5
46.5,-104.5
46.5,-103.5
46.5,-102.5
46.5,-101.5
46.5,-100.5
46.5,-99.5
46.5,-98.5
46.5,-97.5
46.5,-96.5
46.5,-95.5
46.5,-94.5
46.5,-93.5
46.5,-92.5
46.5,-91.5
46.5,-90.5
46.5,-89.5
46.5,-88.5
46.5,-87.5
46.5,-86.5
46.5,-85.5
46.5,-84.5
46.5,-83.5
46.5,-82.5
46.5,-81.5
46.5,-80.5
46.5,-79.5
46.5,-78.5
46.5,-77.5
46.5,-76.5
46.5,-75.5
46.5,-74.5
46.5,-73.5
46.5,-72.5
46.5,-71.5
46.5,-70.5
46.5,-69.5
46.5,-68.5
46.5,-67.5
46.5,-66.5
46.5,-65.5
47.5,-124.5
47.5,-123.5
47.5,-122.5
47.5,-121.5
47.5,-120.5
47.5,-119.5
47.5,-118.5
47.5,-117.5
47.5,-116.5
47.5,-115.5
47.5,-114.5
47.5,-113.5
47.5,-112.5
47.5,-111.5
47.5,-110.5
47.5,-109.5
47.5,-108.5
47.5,-107.5
47.5,-106.5
47.5,-105.5
47.5,-104.5
47.5,-103.5
47.5,-102.5
47.5,-101.5
47.5,-100.5
47.5,-99.5
47.5,-98.5
47.5,-97.5
47.5,-96.5
47.5,-95.5
47.5,-94.5
47.5,-93.5
47.5,-92.5
47.5,-91.5
47.5,-90.5
47.5,-89.5
47.5,-88.5
47.5,-87.5
47.5,-86.5
47.5,-85.5
47.5,-84.5
47.5,-83.5
47.5,-82.5
47.5,-81.5
47.5,-80.5
47.5,-79.5
47.5,-78.5
47.5,-77.5
47.5,-76.5
47.5,-75.5
47.5,-74.5
47.5,-73.5
47.5,-72.5
47.5,-71.5
47.5,-70.5
47.5,-69.5
47.5,-68.5
47.5,-67.5
47.5,-66.5
47.5,-65.5
48.5,-124.5
48.5,-123.5
48.5,-122.5
48.5,-121.5
48.5,-120.5
48.5,-119.5
48.5,-118.5
48.5,-117.5
48.5,-116.5
48.5,-115.5
48.5,-114.5
48.5,-113.5
48.5,-112.5
48.5,-111.5
48.5,-110.5
48.5,-109.5
48.5,-108.5
48.5,-107.5
48.5,-106.5
48.5,-105.5
48.5,-104.5
48.5,-103.5
48.5,-102.5
48.5,-101.5
48.5,-100.5
48.5,-99.5
48.5,-98.5
48.5,-97.5
48.5,-96.5
48.5,-95.5
48.5,-94.5
48.5,-93.5
48.5,-92.5
48.5,-91.5
48.5,-90.5
48.5,-89.5
48.5,-88.5
48.5,-87.5
48.5,-86.5
48.5,-85.5
48.5,-84.5
48.5,-83.5
48.5,-82.5
48.5,-81.5
48.5,-80.5
48.5,-79.5
48.5,-78.5
48.5,-77.5
48.5,-76.5
48.5,-75.5
48.5,-74.5
48.5,-73.5
48.5,-72.5
48.5,-71.5
48.5,-70.5
48.5,-69.5
48.5,-68.5
48.5,-67.5
48.5,-66.5
48.5,-65.5
49.5,-124.5
49.5,-123.5
49.5,-122.5
49.5,-121.5
49.5,-120.5
49.5,-119.5
49.5,-118.5
49.5,-117.5
49.5,-116.5
49.5,-115.5
49.5,-114.5
49.5,-113.5
49.5,-112.5
49.5,-111.5
49.5,-110.5
49.5,-109.5
49.5,-108.5
49.5,-107.5
49.5,-106.5
49.5,-105.5
49.5,-104.5
49.5,-103.5
49.5,-102.5
49.5,-101.5
49.5,-100.5
49.5,-99.5
49.5,-98.5
49.5,-97.5
49.5,-96.5
49.5,-95.5
49.5,-94.5
49.5,-93.5
49.5,-92.5
49.5,-91.5
49.5,-90.5
49.5,-89.5
49.5,-88.5
49.5,-87.5
49.5,-86.5
49.5,-85.5
49.5,-84.5
49.5,-83.5
49.5,-82.5
49.5,-81.5
49.5,-80.5
49.5,-79.5
49.5,-78.5
49.5,-77.5
49.5,-76.5
49.5,-75.5
49.5,-74.5
49.5,-73.5
49.5,-72.5
